Date,TimeIn,GateIn,PCIn,ContactNo,NRIC,TimeOut,GateOut,PCOut,Stay
2020-08-26,19:14,B,3,81483945,G8760035X,21:30,E,7,136
2020-08-26,19:18,C,3,88547442,S7465178X,20:55,D,9,97
2020-08-26,19:22,B,2,98279476,G1542116X,20:19,F,7,57
2020-08-26,19:24,A,4,96478887,G3316231X,21:08,G,12,104
2020-08-26,19:25,B,6,84344014,T9785613X,20:50,G,8,85
2020-08-26,19:25,B,1,83242899,S5260094X,21:28,G,11,123
2020-08-26,19:29,A,1,83801146,F0350517X,21:15,F,10,106
2020-08-26,19:29,C,5,93614959,F3742058X,20:58,G,8,89
2020-08-26,19:34,B,4,84450328,G1735210X,20:07,D,7,33
2020-08-26,19:36,A,5,87043849,F5231335X,21:35,G,12,119
2020-08-26,19:38,A,2,98162666,S2436424X,19:56,G,10,18
2020-08-26,19:43,C,4,83494247,S4347690X,19:54,E,11,11
2020-08-26,19:48,C,6,93398173,G7720660X,21:51,E,11,123
2020-08-26,19:51,A,2,97585149,F0673061X,21:43,G,10,112
2020-08-26,19:56,C,6,99921343,T7758314X,20:30,G,7,34
2020-08-26,20:00,C,1,88655319,F8533323X,21:59,F,7,119
2020-08-26,20:03,C,6,89610986,T8019187X,20:53,E,9,50
2020-08-26,20:07,C,2,94477445,S5582754X,21:31,G,12,84
2020-08-26,20:10,A,4,88824690,F1077996X,20:34,D,7,24
2020-08-26,20:15,A,6,94657756,T7514105X,20:25,G,9,10
2020-08-26,20:15,B,4,84828768,F6734271X,21:26,D,7,71
2020-08-26,20:16,C,4,86207496,S6846639X,21:36,E,8,80
2020-08-26,20:16,C,1,99272705,T4088672X,21:14,E,11,58
2020-08-26,20:20,A,2,88039923,T8508588X,21:59,D,8,99
2020-08-26,20:21,C,5,83783262,T2092742X,21:21,E,12,60
2020-08-26,20:22,C,1,85770171,G8629222X,20:36,E,11,14
2020-08-26,20:25,C,2,89771091,G9440031X,21:30,E,7,65
2020-08-26,20:30,C,4,99285576,S1931671X,21:25,G,10,55
2020-08-26,20:35,C,6,88179485,S7021322X,20:58,D,9,23
2020-08-26,20:39,C,2,89063020,S6695799X,21:46,F,12,67
2020-08-26,20:43,B,2,96248244,S2605801X,21:59,E,10,76
2020-08-26,20:43,A,3,87627630,F1871448X,21:03,F,7,20
2020-08-26,20:48,B,4,87405175,F9804982X,20:52,D,7,4
2020-08-26,20:49,A,4,87683666,F0481814X,21:40,E,8,51
2020-08-26,20:54,B,5,88533427,G6162282X,21:58,G,10,64
2020-08-26,20:58,A,3,84602371,S2212884X,21:50,F,12,52
2020-08-26,21:02,C,5,97014155,G7692298X,21:09,E,11,7
2020-08-26,21:05,C,3,85857186,T8197350X,21:10,D,9,5
2020-08-26,21:07,B,3,97403663,G7958926X,21:48,E,11,41
2020-08-26,21:08,C,1,93194916,G0420929X,21:16,F,10,8
2020-08-26,21:13,C,2,85594776,G0367459X,21:29,E,9,16
2020-08-26,21:18,A,5,99572305,G7120620X,21:49,E,7,31
2020-08-26,21:23,C,6,83331527,F4211328X,22:00,E,11,37
2020-08-26,21:24,C,3,88926817,F3287255X,21:52,G,8,28
2020-08-26,21:27,B,2,98201839,T7815203X,21:54,F,11,27
2020-08-26,21:32,A,1,95292065,F7978537X,21:38,G,10,6
2020-08-26,21:35,B,4,91124511,F1227787X,21:50,E,12,15
2020-08-26,21:38,A,5,94988340,S3381964X,21:49,D,7,11
2020-08-26,21:38,A,1,92438706,T8269708X,21:52,F,9,14
2020-08-26,21:43,C,3,84613966,S6723561X,21:52,E,7,9
2020-08-27,10:00,A,3,96359267,T2485365X,12:51,G,7,171
2020-08-27,10:02,B,5,84777818,S5771651X,11:29,F,7,87
2020-08-27,10:05,B,5,92716547,S6049067X,12:13,G,12,128
2020-08-27,10:06,B,6,83832824,F6921617X,11:13,D,11,67
2020-08-27,10:06,A,5,82717279,S4047993X,10:35,E,9,29
2020-08-27,10:08,C,5,87440549,S9627273X,13:35,E,8,207
2020-08-27,10:10,C,5,89630648,F6011381X,12:05,E,8,115
2020-08-27,10:10,B,4,95080090,T4952435X,12:39,E,7,149
2020-08-27,10:11,A,6,92942251,T7588173X,11:52,E,12,101
2020-08-27,10:13,C,2,96245606,F9591358X,10:24,D,11,11
2020-08-27,10:18,B,2,82779306,T9580882X,10:39,G,11,21
2020-08-27,10:19,C,3,81226715,G4075204X,11:20,D,10,61
2020-08-27,10:23,B,6,96189761,T0669767X,11:53,D,10,90
2020-08-27,10:23,B,1,83241260,T5057196X,11:59,E,11,96
2020-08-27,10:27,B,6,99537447,G5971263X,12:24,E,8,117
2020-08-27,10:30,A,3,83949672,F3143442X,11:18,F,8,48
2020-08-27,10:33,A,6,82487816,T3437944X,14:24,E,11,231
2020-08-27,10:33,A,2,97189262,T6775334X,11:44,F,7,71
2020-08-27,10:33,A,6,91323740,S8817177X,13:20,F,8,167
2020-08-27,10:36,A,4,89050852,F6821914X,11:49,F,9,73
2020-08-27,10:36,A,4,85424245,G2534866X,11:43,F,8,67
2020-08-27,10:36,B,2,98622401,T0488538X,12:57,D,12,141
2020-08-27,10:41,C,6,89141366,S9351891X,11:49,E,8,68
2020-08-27,10:45,A,3,88493926,T8007958X,12:23,E,8,98
2020-08-27,10:45,C,5,94278801,S3958299X,12:58,D,11,133
2020-08-27,10:50,B,1,99818296,T5365382X,13:56,G,7,186
2020-08-27,10:54,C,3,83930965,T1921442X,12:56,E,11,122
2020-08-27,10:58,A,3,98152668,T1413172X,11:19,G,7,21
2020-08-27,11:03,C,4,99721720,G0425766X,12:14,F,9,71
2020-08-27,11:03,C,6,85047939,G4249574X,13:31,E,10,148
2020-08-27,11:04,C,4,95681902,T0896878X,12:18,F,12,74
2020-08-27,11:07,A,1,87746541,S3661340X,11:10,D,11,3
2020-08-27,11:12,A,1,94923261,F3530524X,11:55,G,12,43
2020-08-27,11:12,B,4,84466625,G1279437X,14:03,D,12,171
2020-08-27,11:13,B,6,92777056,T9690218X,11:36,G,11,23
2020-08-27,11:14,B,6,94774196,T4451971X,14:14,D,11,180
2020-08-27,11:19,A,5,94005397,S0540011X,11:27,D,7,8
2020-08-27,11:19,A,1,96674384,S4019606X,13:13,D,8,114
2020-08-27,11:20,A,1,84384289,G9464810X,11:48,E,7,28
2020-08-27,11:23,C,3,81500657,S5517153X,12:35,F,7,72
2020-08-27,11:25,A,4,88883357,G6231149X,12:31,E,11,66
2020-08-27,11:27,B,6,86458994,T7298059X,13:17,D,8,110
2020-08-27,11:32,C,1,82740065,F1236942X,14:04,D,7,152
2020-08-27,11:36,B,1,99244986,T1808955X,13:28,E,8,112
2020-08-27,11:37,B,1,96910343,T0989707X,13:59,D,7,142
2020-08-27,11:41,B,4,84209827,S5808296X,12:14,E,10,33
2020-08-27,11:45,C,1,91256329,F7120961X,12:12,G,8,27
2020-08-27,11:50,B,5,87275335,T5125676X,13:03,G,12,73
2020-08-27,11:54,A,5,87376151,F2529382X,15:21,F,12,207
2020-08-27,11:54,B,4,96498996,F7706768X,12:04,G,9,10
2020-08-27,11:56,C,1,86698433,G9523777X,14:33,G,11,157
2020-08-27,11:56,C,2,81958360,F0433993X,15:37,D,9,221
2020-08-27,11:58,A,5,94541214,F4349060X,14:28,G,12,150
2020-08-27,11:58,C,5,94473162,T4748190X,14:01,E,12,123
2020-08-27,12:03,B,1,93357471,S4920704X,12:34,D,10,31
2020-08-27,12:08,A,4,93610479,G6760151X,12:16,E,10,8
2020-08-27,12:11,C,3,82321193,F3913621X,14:54,F,12,163
2020-08-27,12:12,A,4,88530385,G4249582X,15:36,G,8,204
2020-08-27,12:12,B,4,96611516,T8752500X,12:26,F,12,14
2020-08-27,12:17,A,6,81355679,T3903316X,15:11,F,8,174
2020-08-27,12:21,C,2,89703213,G3442149X,15:48,G,8,207
2020-08-27,12:22,C,4,82103041,S1834666X,14:54,F,9,152
2020-08-27,12:23,B,5,97531244,F2995846X,13:01,D,11,38
2020-08-27,12:24,C,4,97396102,F6958884X,15:13,D,9,169
2020-08-27,12:24,B,4,87411164,S6508892X,13:15,D,7,51
2020-08-27,12:28,A,3,89196461,G8320151X,12:59,F,8,31
2020-08-27,12:31,B,1,87899242,F4398755X,14:58,G,9,147
2020-08-27,12:34,B,1,96064501,S7952550X,14:54,D,12,140
2020-08-27,12:38,C,1,98817482,F6756274X,16:34,D,10,236
2020-08-27,12:43,A,2,91788850,G1067593X,16:33,D,7,230
2020-08-27,12:44,B,1,84659644,F0591475X,14:44,F,9,120
2020-08-27,12:48,A,1,87184765,F1853998X,13:33,F,7,45
2020-08-27,12:49,A,4,96745722,S9687395X,14:34,F,12,105
2020-08-27,12:53,C,2,97437040,F2549028X,13:58,E,7,65
2020-08-27,12:56,B,3,81787891,T6202604X,13:34,D,11,38
2020-08-27,12:57,A,4,89292630,S8479202X,14:49,F,11,112
2020-08-27,12:57,A,5,84656792,T7234570X,15:12,G,9,135
2020-08-27,13:01,C,5,95666006,F4397138X,13:21,G,10,20
2020-08-27,13:02,B,2,87040001,S0224334X,14:43,F,12,101
2020-08-27,13:07,C,6,94225534,F7979222X,15:15,D,7,128
2020-08-27,13:07,A,1,94260151,G8118706X,14:30,F,9,83
2020-08-27,13:12,C,2,95905686,S6404782X,14:04,G,11,52
2020-08-27,13:14,A,3,98296174,S3464355X,17:06,G,11,232
2020-08-27,13:16,B,4,89098653,S3625206X,16:45,E,10,209
2020-08-27,13:20,A,1,99142804,F5931875X,16:36,G,11,196
2020-08-27,13:24,C,3,85533685,G2162391X,15:18,G,7,114
2020-08-27,13:26,A,3,99757673,G8922323X,16:34,E,8,188
2020-08-27,13:27,B,5,93965277,F0492794X,13:57,E,8,30
2020-08-27,13:27,A,4,89973240,G5419421X,17:08,G,11,221
2020-08-27,13:29,B,1,86858068,G4814885X,16:16,G,12,167
2020-08-27,13:32,B,2,83761339,T0547244X,16:55,F,12,203
2020-08-27,13:37,B,2,84861884,F2105909X,17:17,F,11,220
2020-08-27,13:40,A,6,86003365,G5855897X,13:57,F,9,17
2020-08-27,13:42,C,3,81768863,S2455547X,16:02,E,11,140
2020-08-27,13:44,C,2,99185488,S6125865X,15:05,E,10,81
2020-08-27,13:44,C,6,84745852,S6792904X,16:44,E,11,180
2020-08-27,13:47,B,4,99473606,T0406507X,15:16,G,10,89
2020-08-27,13:52,C,4,89035635,G8382173X,17:10,E,7,198
2020-08-27,13:55,A,4,99662334,S5521609X,14:11,E,10,16
2020-08-27,13:57,B,3,91838353,S5886026X,15:15,E,7,78
2020-08-27,14:02,B,3,98582518,F3437864X,17:41,G,7,219
2020-08-27,14:02,C,2,84555739,F2466199X,16:23,G,7,141
2020-08-27,14:06,B,2,87246830,G7043010X,17:18,F,8,192
2020-08-27,14:11,C,2,81117074,S9644352X,17:09,G,8,178
2020-08-27,14:16,A,5,91858128,F0259797X,18:05,F,7,229
2020-08-27,14:17,A,6,97235820,G4566430X,14:33,E,9,16
2020-08-27,14:19,C,1,87463698,F6727769X,16:54,D,10,155
2020-08-27,14:20,C,2,84787851,T3245990X,14:50,F,10,30
2020-08-27,14:25,C,2,81211170,G0195325X,17:53,F,9,208
2020-08-27,14:25,A,1,84841356,S4599134X,15:11,D,10,46
2020-08-27,14:28,C,5,87039278,F6051023X,17:59,F,7,211
2020-08-27,14:28,B,6,91222994,F9247589X,15:10,F,9,42
2020-08-27,14:33,A,2,98020438,G7358883X,15:11,F,11,38
2020-08-27,14:38,B,1,99177782,G5940340X,14:46,F,11,8
2020-08-27,14:39,A,6,99962760,F6095734X,15:35,D,8,56
2020-08-27,14:41,C,3,96288590,F1636658X,16:09,E,12,88
2020-08-27,14:43,B,1,99693477,F0324123X,16:41,G,10,118
2020-08-27,14:45,A,6,92724129,S1109863X,16:43,F,10,118
2020-08-27,14:46,B,1,96229831,T0290894X,16:15,D,8,89
2020-08-27,14:46,B,1,97944595,S4565163X,17:52,G,8,186
2020-08-27,14:51,C,5,97360734,S0189292X,16:46,F,10,115
2020-08-27,14:53,C,4,96829090,T7737915X,15:19,G,10,26
2020-08-27,14:54,C,2,85593310,G9158953X,18:28,G,8,214
2020-08-27,14:59,C,6,88261233,T5091802X,16:12,D,12,73
2020-08-27,15:04,C,2,82129897,S6116402X,15:28,E,9,24
2020-08-27,15:05,C,4,86299518,G0952717X,15:22,G,9,17
2020-08-27,15:09,A,1,81215591,F9981588X,18:45,G,10,216
2020-08-27,15:11,C,4,93544466,F8168321X,16:15,E,11,64
2020-08-27,15:12,B,4,84352229,T3475649X,18:45,E,11,213
2020-08-27,15:16,C,6,82060795,T2971078X,15:24,G,12,8
2020-08-27,15:18,C,5,92101574,F0873356X,18:52,E,10,214
2020-08-27,15:22,C,3,82848410,F9737854X,18:43,D,12,201
2020-08-27,15:27,C,1,99219613,G9290704X,15:54,F,7,27
2020-08-27,15:29,A,6,96688877,F7265376X,16:57,G,11,88
2020-08-27,15:31,A,3,97927463,S6543856X,16:30,F,12,59
2020-08-27,15:33,A,4,95007580,S5616963X,19:14,E,8,221
2020-08-27,15:35,B,2,89510434,G3108250X,18:44,F,7,189
2020-08-27,15:36,C,1,92567315,S0360129X,16:47,E,7,71
2020-08-27,15:38,A,6,96435758,F7659361X,18:41,E,10,183
2020-08-27,15:42,C,1,85190349,G0666768X,17:34,D,8,112
2020-08-27,15:43,C,2,91300578,F3721874X,19:01,G,10,198
2020-08-27,15:47,A,1,92316484,T1064216X,19:47,F,11,240
2020-08-27,15:51,C,2,84920564,F1281283X,18:40,G,8,169
2020-08-27,15:52,B,2,98067992,G3241828X,16:07,D,7,15
2020-08-27,15:53,C,1,83265910,G7977275X,17:38,G,7,105
2020-08-27,15:53,C,6,81813910,F6090326X,16:46,E,9,53
2020-08-27,15:58,B,3,96366374,S0830864X,16:41,G,11,43
2020-08-27,16:00,C,3,87324995,F2085227X,19:08,F,8,188
2020-08-27,16:03,A,6,99305891,F6848626X,19:06,F,9,183
2020-08-27,16:07,A,6,95546754,S7505228X,18:22,G,9,135
2020-08-27,16:07,C,6,97103403,T4434637X,17:36,E,9,89
2020-08-27,16:12,C,2,87772634,F1788741X,18:15,E,8,123
2020-08-27,16:14,C,6,89885001,S5625877X,17:00,F,7,46
2020-08-27,16:17,B,4,93405919,F8357709X,17:58,G,8,101
2020-08-27,16:22,A,1,89238762,T9967429X,19:50,E,10,208
2020-08-27,16:23,C,5,95750015,T9475959X,17:36,G,7,73
2020-08-27,16:28,B,4,84998064,T1145499X,19:59,G,7,211
2020-08-27,16:31,B,3,87889233,G9524640X,18:15,D,8,104
2020-08-27,16:33,A,2,88204634,G6591274X,20:06,D,11,213
2020-08-27,16:37,A,5,96406823,G1039049X,19:10,E,10,153
2020-08-27,16:39,A,3,83222407,S5031487X,19:54,G,10,195
2020-08-27,16:39,C,3,99707638,F3856929X,18:46,D,8,127
2020-08-27,16:43,C,3,88213393,F4517955X,17:34,F,11,51
2020-08-27,16:47,A,4,83258956,G6860838X,16:56,E,9,9
2020-08-27,16:50,C,1,91606583,F6613173X,17:55,F,11,65
2020-08-27,16:51,C,3,97258377,S9818164X,20:04,D,12,193
2020-08-27,16:53,C,6,96061453,S8231533X,20:00,E,11,187
2020-08-27,16:54,C,4,96972799,F6583363X,18:35,D,11,101
2020-08-27,16:54,A,1,97672458,F7106173X,18:22,F,12,88
2020-08-27,16:56,B,2,86387931,T0076471X,18:04,G,11,68
2020-08-27,16:57,A,4,96045428,F1505594X,18:35,F,12,98
2020-08-27,16:58,C,1,88037917,G9706980X,19:12,F,11,134
2020-08-27,16:58,A,4,91146726,G2943358X,19:28,G,7,150
2020-08-27,16:59,C,4,98039722,G0959925X,20:28,E,7,209
2020-08-27,17:02,C,3,97123708,F1686652X,17:30,F,11,28
2020-08-27,17:07,B,4,85439979,G2300285X,18:37,F,9,90
2020-08-27,17:08,C,5,94891482,S2510931X,17:48,D,11,40
2020-08-27,17:11,C,6,89742756,F7803123X,20:24,E,10,193
2020-08-27,17:14,A,4,88184854,T9187534X,20:34,F,12,200
2020-08-27,17:16,A,5,98497933,S0197660X,19:38,F,12,142
2020-08-27,17:16,B,2,95025086,S6290953X,18:42,E,10,86
2020-08-27,17:17,A,5,92658556,F8572445X,21:01,G,10,224
2020-08-27,17:19,C,6,96669049,T7405074X,18:58,G,7,99
2020-08-27,17:21,C,2,85783510,S8596183X,20:37,G,12,196
2020-08-27,17:21,A,5,84624042,G3871539X,19:46,E,7,145
2020-08-27,17:23,B,6,87063089,T2686015X,19:15,E,12,112
2020-08-27,17:24,A,1,83797776,G6753617X,21:03,E,11,219
2020-08-27,17:26,C,3,89411807,F0379291X,17:31,D,8,5
2020-08-27,17:29,C,5,88208309,G5371667X,19:38,E,7,129
2020-08-27,17:34,C,2,99831431,F7288152X,18:55,E,9,81
2020-08-27,17:35,B,2,83316827,F9424634X,19:52,E,10,137
2020-08-27,17:40,B,1,81926898,T6466480X,20:27,D,12,167
2020-08-27,17:42,A,6,82604173,S5656407X,18:04,D,12,22
2020-08-27,17:44,A,4,84021400,G9784875X,19:19,F,9,95
2020-08-27,17:48,C,6,91377326,S5119283X,18:26,G,11,38
2020-08-27,17:51,C,2,83642348,G6137128X,20:01,E,7,130
2020-08-27,17:56,A,6,82317526,S1059583X,18:54,E,11,58
2020-08-27,17:59,A,4,95772293,S7971994X,19:07,E,10,68
2020-08-27,18:02,B,3,88155442,G4115897X,19:19,D,11,77
2020-08-27,18:06,B,4,95628829,S4681443X,19:54,F,9,108
2020-08-27,18:10,A,4,82921392,T5742309X,21:25,F,7,195
2020-08-27,18:12,A,2,96940479,T7738570X,19:52,G,11,100
2020-08-27,18:14,B,4,84180394,G7852870X,19:22,G,7,68
2020-08-27,18:18,C,5,93611986,T1155912X,18:25,D,7,7
2020-08-27,18:19,A,2,92216433,G2946615X,19:17,D,7,58
2020-08-27,18:21,C,4,81753975,F9900285X,22:03,G,7,222
2020-08-27,18:25,C,4,91995211,T1685626X,19:17,G,8,52
2020-08-27,18:28,A,2,85556573,G9906619X,20:01,E,10,93
2020-08-27,18:28,C,2,95249462,F0035175X,21:57,D,8,209
2020-08-27,18:29,B,6,86781517,S6539239X,19:24,D,7,55
2020-08-27,18:33,C,2,95875229,G6994207X,19:56,D,7,83
2020-08-27,18:37,C,6,82757577,F6471573X,20:50,E,12,133
2020-08-27,18:42,B,3,89611224,G4921402X,19:28,E,7,46
2020-08-27,18:43,B,3,99080603,F7558691X,19:22,G,9,39
2020-08-27,18:45,C,3,87432833,T0297526X,21:35,D,10,170
2020-08-27,18:47,C,3,89598985,F6381203X,20:36,F,8,109
2020-08-27,18:51,B,6,87777815,G0826759X,22:29,G,7,218
2020-08-27,18:54,B,2,81517859,T4042034X,21:20,E,10,146
2020-08-27,18:57,C,3,92714480,T2045507X,19:07,E,8,10
2020-08-27,19:00,A,4,85397018,T8450712X,21:30,E,9,150
2020-08-27,19:02,B,1,88737510,S8748946X,19:06,F,10,4
2020-08-27,19:07,A,4,85250944,G1546315X,20:59,E,12,112
2020-08-27,19:09,A,1,95049614,S4258535X,19:43,F,7,34
2020-08-27,19:10,B,4,91434550,G9344468X,20:06,F,8,56
2020-08-27,19:15,A,4,95613950,T3900493X,20:28,D,7,73
2020-08-27,19:15,A,3,88252732,T7095723X,21:05,D,11,110
2020-08-27,19:18,B,2,95753455,T8445343X,21:42,E,7,144
2020-08-27,19:22,B,2,86806359,S9384324X,19:40,E,8,18
2020-08-27,19:24,C,1,96105073,S9074580X,19:45,D,11,21
2020-08-27,19:28,B,2,83878407,T4044983X,21:13,G,12,105
2020-08-27,19:31,B,5,95608021,T0871199X,21:18,G,11,107
2020-08-27,19:34,B,3,89584062,G8292728X,21:13,G,9,99
2020-08-27,19:37,C,4,97385806,F1173536X,19:47,E,7,10
2020-08-27,19:42,A,3,86533119,S6027937X,20:23,G,12,41
2020-08-27,19:43,C,6,97173453,S2816070X,20:22,F,7,39
2020-08-27,19:43,A,1,93105869,G1784816X,20:31,D,12,48
2020-08-27,19:47,C,5,92908998,T2216860X,20:32,G,12,45
2020-08-27,19:49,C,3,98685308,T0524880X,20:30,E,9,41
2020-08-27,19:53,C,1,94646748,T8124148X,21:51,F,7,118
2020-08-27,19:55,A,1,95193960,S7917271X,20:30,G,7,35
2020-08-27,20:00,C,3,84885864,F8893384X,22:00,E,12,120
2020-08-27,20:00,C,3,92020762,T4566954X,20:17,D,8,17
2020-08-27,20:02,A,4,94879156,T1436857X,20:47,F,11,45
2020-08-27,20:07,A,3,82959414,S2686537X,20:35,D,10,28
2020-08-27,20:07,A,6,89462831,F5147150X,21:49,D,10,102
2020-08-27,20:08,B,6,89123105,F8439794X,21:06,D,10,58
2020-08-27,20:11,B,5,82327707,S9902972X,20:36,F,10,25
2020-08-27,20:12,B,5,92982441,T9297004X,21:13,D,7,61
2020-08-27,20:12,B,5,88177809,T3189437X,20:44,D,10,32
2020-08-27,20:14,B,3,87581046,F1282280X,20:35,G,10,21
2020-08-27,20:19,B,5,97467733,S8066156X,20:27,G,9,8
2020-08-27,20:20,B,1,97441471,T1020845X,20:27,F,9,7
2020-08-27,20:22,B,5,83920928,S5492563X,21:12,G,9,50
2020-08-27,20:25,B,1,93229821,G3707805X,20:45,G,10,20
2020-08-27,20:29,A,6,86016890,F7485919X,21:40,G,11,71
2020-08-27,20:29,A,2,87080559,T7975970X,21:56,D,10,87
2020-08-27,20:32,C,2,82172257,F0452552X,21:57,D,11,85
2020-08-27,20:36,A,2,81381088,T9034375X,21:07,D,11,31
2020-08-27,20:40,B,3,99145843,S0463631X,21:35,E,12,55
2020-08-27,20:41,B,5,93475465,F3880423X,21:26,G,10,45
2020-08-27,20:42,A,1,85396527,T1453594X,21:21,E,8,39
2020-08-27,20:42,B,4,91196458,S4049590X,21:29,E,10,47
2020-08-27,20:47,A,1,84649609,T3300706X,21:52,D,7,65
2020-08-27,20:48,A,6,97233062,S0590163X,21:23,D,11,35
2020-08-27,20:52,C,1,93417594,G8290350X,21:55,F,11,63
2020-08-27,20:53,C,5,83039054,S3052873X,21:30,D,12,37
2020-08-27,20:58,B,4,97584208,F9165386X,21:29,D,12,31
2020-08-27,21:00,A,1,91384375,S8422814X,21:54,F,11,54
2020-08-27,21:01,B,6,98659284,G7514474X,21:52,D,10,51
2020-08-27,21:01,B,4,89624714,F1309905X,21:48,F,10,47
2020-08-27,21:05,B,1,92822148,T1794097X,21:46,G,9,41
2020-08-27,21:07,B,4,96307141,F7754512X,21:14,E,8,7
2020-08-27,21:07,A,1,88829199,T5445842X,21:58,F,12,51
2020-08-27,21:08,B,6,86154550,G9669687X,21:32,E,11,24
2020-08-27,21:13,A,5,86404933,F7390884X,21:32,G,10,19
2020-08-27,21:17,B,3,94844734,F3647864X,21:50,D,8,33
2020-08-27,21:21,A,6,84027802,G1130668X,21:24,G,7,3
2020-08-27,21:22,A,1,86349333,S5839683X,21:41,D,7,19
2020-08-27,21:24,A,6,83957926,T3195713X,22:00,F,12,36
2020-08-27,21:24,A,1,96546306,T2112235X,21:33,G,11,9
2020-08-27,21:26,A,4,94432725,T7158313X,21:34,G,11,8
2020-08-27,21:28,C,3,92429907,G5636943X,21:54,E,8,26
2020-08-27,21:31,B,3,92673019,T1400444X,21:44,F,8,13
2020-08-27,21:35,C,4,96720243,F5486234X,21:45,G,9,10
2020-08-27,21:38,A,3,92814284,F1935967X,21:50,E,7,12
2020-08-27,21:43,A,3,87737357,G6770800X,21:55,E,12,12
2020-08-28,10:00,A,1,81730206,T8672137X,13:16,E,9,196
2020-08-28,10:03,C,1,96863933,F3445670X,13:25,E,10,202
2020-08-28,10:04,C,6,93135016,F2450506X,11:48,F,10,104
2020-08-28,10:05,A,1,91444926,G2373717X,10:09,E,9,4
2020-08-28,10:06,B,5,83956310,T2464380X,14:05,F,9,239
2020-08-28,10:07,B,4,91148822,F7784323X,11:57,E,7,110
2020-08-28,10:07,B,6,96754568,T3499967X,10:26,F,12,19
2020-08-28,10:09,B,6,82803138,F8522392X,12:50,E,7,161
2020-08-28,10:09,A,4,95387112,T1727641X,11:13,F,8,64
2020-08-28,10:13,A,6,86283639,S7229656X,14:07,D,12,234
2020-08-28,10:15,C,5,89250366,G7718475X,12:46,F,8,151
2020-08-28,10:20,C,3,83914459,G2059491X,11:49,F,8,89
2020-08-28,10:20,C,4,83174725,F1230810X,14:10,D,12,230
2020-08-28,10:23,C,1,96528985,S5765465X,12:01,D,8,98
2020-08-28,10:25,C,3,96567589,S5756733X,13:24,G,12,179
2020-08-28,10:26,A,3,97440152,S9915252X,14:15,D,8,229
2020-08-28,10:26,A,6,92390780,F2923764X,14:12,G,7,226
2020-08-28,10:29,C,3,82478132,S2350269X,13:26,E,7,177
2020-08-28,10:32,B,4,94726721,F1196189X,13:08,G,7,156
2020-08-28,10:32,B,1,83705012,F0240906X,12:05,D,10,93
2020-08-28,10:32,B,2,99828331,S0667239X,12:39,D,12,127
2020-08-28,10:32,A,4,82136034,S4622963X,11:25,E,9,53
2020-08-28,10:33,C,4,84116724,S5446255X,11:12,F,12,39
2020-08-28,10:35,C,4,82537511,F9148620X,11:04,F,10,29
2020-08-28,10:39,C,4,88084149,S7524080X,13:51,D,10,192
2020-08-28,10:42,B,5,85664084,G0342978X,12:39,D,9,117
2020-08-28,10:43,A,4,82128538,T4568079X,12:30,D,10,107
2020-08-28,10:47,B,3,83969204,T0366018X,13:45,G,12,178
2020-08-28,10:47,A,2,85973315,T5621771X,11:49,G,11,62
2020-08-28,10:52,A,5,85411738,F4915117X,12:09,F,7,77
2020-08-28,10:56,A,4,81701277,G4587548X,11:52,D,10,56
2020-08-28,10:59,C,3,88581943,S7221205X,14:45,D,9,226
2020-08-28,11:02,A,1,98541670,S2856353X,14:54,D,9,232
2020-08-28,11:03,A,3,92728733,T6135053X,12:11,F,9,68
2020-08-28,11:07,A,1,89634884,G6326871X,14:36,D,11,209
2020-08-28,11:09,C,2,91655230,G5695105X,11:42,G,12,33
2020-08-28,11:13,A,1,82630725,S5630236X,12:17,F,7,64
2020-08-28,11:15,B,5,99262077,S8664005X,12:52,D,11,97
2020-08-28,11:18,B,4,99486172,S5585701X,14:32,G,11,194
2020-08-28,11:18,B,2,96498729,F8058820X,14:11,G,9,173
2020-08-28,11:18,B,6,96558935,T9913722X,14:30,G,12,192
2020-08-28,11:21,A,2,87274622,S0863274X,14:55,E,10,214
2020-08-28,11:23,A,5,93386407,T8069712X,13:59,E,12,156
2020-08-28,11:27,B,3,95572872,G4509920X,13:02,G,12,95
2020-08-28,11:29,A,1,87660267,S5189173X,12:09,E,10,40
2020-08-28,11:34,C,6,94894940,S0958239X,12:14,E,12,40
2020-08-28,11:39,A,6,99400462,G0193833X,12:49,D,9,70
2020-08-28,11:42,B,1,98214434,T0207568X,14:59,D,10,197
2020-08-28,11:44,C,2,86527317,G9295153X,13:00,F,10,76
2020-08-28,11:48,A,2,84874384,S8809528X,14:34,E,7,166
2020-08-28,11:52,C,6,87145007,S7863380X,15:52,F,11,240
2020-08-28,11:57,A,1,87612412,G5853467X,12:56,G,10,59
2020-08-28,12:00,B,6,98519128,F1092065X,13:00,D,8,60
2020-08-28,12:00,C,6,81798517,S3456181X,13:44,D,11,104
2020-08-28,12:02,C,5,87377046,F0865069X,12:56,F,8,54
2020-08-28,12:02,B,6,97196703,G4363002X,14:19,E,7,137
2020-08-28,12:02,C,5,87761013,G8951565X,14:22,F,10,140
2020-08-28,12:02,B,4,92896874,T2381387X,12:06,E,7,4
2020-08-28,12:06,B,2,81208921,F7648923X,13:08,G,12,62
2020-08-28,12:11,C,2,81305524,F9436917X,13:28,F,11,77
2020-08-28,12:12,B,6,94336910,F4391229X,14:35,F,9,143
2020-08-28,12:17,A,5,84481772,G3871713X,15:43,G,11,206
